唐山三女河机场(暂停营业),130208,河北省唐山市丰润区,118.007279,39.719968
河北迁安五重安机场,130283,河北省唐山市迁安市,118.624546,40.184803
北京首都国际机场,110105,北京市北京市朝阳区,116.603039,40.080525
北京大兴国际机场,110115,北京市北京市大兴区,116.429172,39.510561
北京南苑机场(已关闭),110106,北京市北京市丰台区,116.393893,39.783601
定陵机场,110114,北京市北京市昌平区,116.238896,40.286598
北京海淀机场,110108,北京市北京市海淀区,116.112841,40.071067
北京八达岭机场,110119,北京市北京市延庆区,115.94426,40.379144
北京石佛寺机场,110117,北京市北京市平谷区,116.988259,40.042702
北京密云穆家峪机场,110118,北京市北京市密云区,116.888202,40.403538
北京平谷金海湖机场,110117,北京市北京市平谷区,117.23845,40.189689
秦皇岛北戴河国际机场,130322,河北省秦皇岛市昌黎县,119.066878,39.666642
张北中都机场,130722,河北省张家口市张北县,114.719624,41.307331
邯郸机场,130402,河北省邯郸市邯山区,114.431399,36.524732
石家庄正定国际机场,130123,河北省石家庄市正定县,114.698493,38.280519
栾城通用航空机场,130111,河北省石家庄市栾城区,114.599744,37.912052
艾莫森机场,130684,河北省保定市高碑店市,115.9596,39.143719
承德普宁机场,130821,河北省承德市承德县,118.083697,41.123944
御道口机场,130828,河北省承德市围场满族蒙古族自治县,116.884339,42.140827
天山通用机场(建设中),130532,河北省邢台市平乡县,115.004889,37.010532
衡水桃城机场,131102,河北省衡水市桃城区,115.580128,37.682477
河北黄骅防蝗机场(建设中),130983,河北省沧州市黄骅市,117.305505,38.421054
太原武宿国际机场,140105,山西省太原市小店区,112.632999,37.752363
太原尧城机场,140121,山西省太原市清徐县,112.43041,37.504689
朔州桑干河机场(建设中),140602,山西省朔州市朔城区,112.707769,39.276882
吕梁大武机场,141128,山西省吕梁市方山县,111.148982,37.682469
大同云冈机场,140215,山西省大同市云州区,113.486564,40.062064
太原武宿国际机场,140105,山西省太原市小店区,112.632999,37.752363
太原尧城机场,140121,山西省太原市清徐县,112.43041,37.504689
长治王村机场,140403,山西省长治市潞州区,113.131795,36.247418
运城张孝机场,140802,山西省运城市盐湖区,111.038141,35.115697
芮城通用机场(建设中),140830,山西省运城市芮城县,110.751506,34.685506
临汾尧都机场,141002,山西省临汾市尧都区,111.645773,36.133582
白城长安机场,220802,吉林省白城市洮北区,123.02606,45.507995
长春龙嘉国际机场,220113,吉林省长春市九台区,125.694951,43.997004
榆树机场,220182,吉林省长春市榆树市,126.427672,44.83136
松原查干湖机场,220721,吉林省松原市前郭尔罗斯蒙古族自治县,124.558024,44.934141
延吉朝阳川国际机场,222401,吉林省延边朝鲜族自治州延吉市,129.458201,42.88448
白山长白山机场,220621,吉林省白山市抚松县,127.609248,42.068798
丹东浪头机场,210603,辽宁省丹东市振兴区,124.289926,40.026548
大连周水子国际机场,210211,辽宁省大连市甘井子区,121.542932,38.964141
长海大长山岛机场(暂停营业),210224,辽宁省大连市长海县,122.671906,39.267487
大连金州湾国际机场(建设中),210211,辽宁省大连市甘井子区,121.600995,39.121000
锦州锦州湾机场,210711,辽宁省锦州市太和区,121.283535,40.937206
沈阳桃仙国际机场,210112,辽宁省沈阳市浑南区,123.495265,41.639454
沈阳桃仙国际机场T3航站楼(贵宾到达),210112,辽宁省沈阳市浑南区,123.494939,41.632112
法库财湖机场,210124,辽宁省沈阳市法库县,123.377853,42.392152
营口兰旗机场,210811,辽宁省营口市老边区,122.362151,40.5439
沈阳桃仙国际机场,210112,辽宁省沈阳市浑南区,123.495265,41.639454
沈阳桃仙国际机场T3航站楼(贵宾到达),210112,辽宁省沈阳市浑南区,123.494939,41.632112
法库财湖机场,210124,辽宁省沈阳市法库县,123.377853,42.392152
盘锦机场,211122,辽宁省盘锦市盘山县,122.148378,41.271891
沈阳桃仙国际机场,210112,辽宁省沈阳市浑南区,123.495265,41.639454
沈阳桃仙国际机场T3航站楼(贵宾到达),210112,辽宁省沈阳市浑南区,123.494939,41.632112
法库财湖机场,210124,辽宁省沈阳市法库县,123.377853,42.392152
鞍山腾鳌机场,210303,辽宁省鞍山市铁西区,122.860453,41.106123
新开河通用机场,210321,辽宁省鞍山市台安县,122.461522,41.330294
朝阳机场,211302,辽宁省朝阳市双塔区,120.441105,41.542591
漠河古莲机场,232701,黑龙江省大兴安岭地区漠河市,122.431893,52.91824
加格达奇嘎仙机场,232718,黑龙江省大兴安岭地区加格达奇区,124.124471,50.374294
伊春林都机场,230717,黑龙江省伊春市伊美区,129.024026,47.754447
哈尔滨太平国际机场,230102,黑龙江省哈尔滨市道里区,126.252262,45.625043
肇东北大荒通用机场,231282,黑龙江省绥化市肇东市,125.780591,46.130593
鸡西兴凯湖机场,230321,黑龙江省鸡西市鸡东县,131.199208,45.296296
黑龙江省云山农场通用机场,230381,黑龙江省鸡西市虎林市,132.499907,45.907329
大庆萨尔图机场,230602,黑龙江省大庆市萨尔图区,125.142936,46.752023
佳木斯东郊机场,230811,黑龙江省佳木斯市郊区,130.470501,46.845804
黑龙江省前进农场通用机场,230881,黑龙江省佳木斯市同江市,133.151356,47.525991
黑龙江省浓江农场通用机场,230881,黑龙江省佳木斯市同江市,133.243405,47.739424
黑龙江省洪河农场通用机场,230881,黑龙江省佳木斯市同江市,133.509683,47.569315
北大荒勤得利分公司通用机场,230881,黑龙江省佳木斯市同江市,133.190901,47.965714
抚远东极机场,230883,黑龙江省佳木斯市抚远市,134.371892,48.201219
建三江湿地机场,230882,黑龙江省佳木斯市富锦市,132.6662,47.11072
黑河瑷珲机场,231102,黑龙江省黑河市爱辉区,127.316649,50.174617
嫩江墨尔根机场,231183,黑龙江省黑河市嫩江市,125.343593,49.237857
五大连池德都机场,231182,黑龙江省黑河市五大连池市,126.138141,48.444687
牡丹江海浪国际机场,231005,黑龙江省牡丹江市西安区,129.576814,44.529501
绥芬河东宁机场(建设中),231086,黑龙江省牡丹江市东宁市,130.853112,44.457297
齐齐哈尔三家子机场,230202,黑龙江省齐齐哈尔市龙沙区,123.924555,47.242308
齐齐哈尔铁锋九州通用机场,230204,黑龙江省齐齐哈尔市铁锋区,124.041337,47.372171
汉中城固机场,610722,陕西省汉中市城固县,107.207452,33.131633
榆林榆阳机场,610802,陕西省榆林市榆阳区,109.599477,38.359264
马合通用机场,610802,陕西省榆林市榆阳区,109.214346,38.551932
神木机场(建设中),610881,陕西省榆林市神木市,110.151949,38.945324
南泥湾机场,610602,陕西省延安市宝塔区,109.471075,36.479412
西安咸阳国际机场,610404,陕西省咸阳市渭城区,108.764882,34.438179
西安咸阳国际机场,610404,陕西省咸阳市渭城区,108.764882,34.438179
蒲城内府通用机场,610526,陕西省渭南市蒲城县,109.548645,34.833139
安康富强机场,610902,陕西省安康市汉滨区,108.878919,32.754037
嘉峪关机场,620200,甘肃省嘉峪关市嘉峪关市,98.341373,39.861589
敦煌莫高国际机场,620982,甘肃省酒泉市敦煌市,94.810226,40.163803
兰州中川国际机场,620121,甘肃省兰州市永登县,103.620006,36.512778
金昌金川机场,620302,甘肃省金昌市金川区,102.350503,38.54193
陇南成县机场,621221,甘肃省陇南市成县,105.794675,33.787749
张掖甘州机场,620702,甘肃省张掖市甘州区,100.671853,38.80508
张掖丹霞通用机场,620723,甘肃省张掖市临泽县,100.167547,39.044572
甘南夏河机场,623027,甘肃省甘南藏族自治州夏河县,102.62429,34.818126
天水麦积山机场,620503,甘肃省天水市麦积区,105.864681,34.558045
庆阳机场,621002,甘肃省庆阳市西峰区,107.604647,35.802427
西宁曹家堡国际机场,630223,青海省海东市互助土族自治县,102.039941,36.528964
格尔木机场,632801,青海省海西蒙古族藏族自治州格尔木市,94.787535,36.40056
花土沟机场,632803,青海省海西蒙古族藏族自治州茫崖市,90.841851,38.200007
德令哈机场,632802,青海省海西蒙古族藏族自治州德令哈市,97.269892,37.126188
玉树巴塘机场,632701,青海省玉树藏族自治州玉树市,97.037279,32.834878
果洛玛沁机场,632621,青海省果洛藏族自治州玛沁县,100.30182,34.417486
西宁曹家堡国际机场,630223,青海省海东市互助土族自治县,102.039941,36.528964
祁连机场,632222,青海省海北藏族自治州祁连县,100.645707,38.009296
烟台蓬莱国际机场,370614,山东省烟台市蓬莱区,120.988421,37.66007
蓬莱通用机场(建设中),370614,山东省烟台市蓬莱区,120.699830,37.667429
栖霞通用机场(建设中),370686,山东省烟台市栖霞市,120.784233,37.207952
青岛流亭国际机场(已关闭),370214,山东省青岛市城阳区,120.383096,36.266249
青岛平度慈航机场,370283,山东省青岛市平度市,120.27371,36.984916
青岛胶东国际机场,370281,山东省青岛市胶州市,120.093607,36.35991
威海大水泊国际机场,371003,山东省威海市文登区,122.235047,37.18592
东营胜利机场,370505,山东省东营市垦利区,118.792199,37.506091
滨州大高通用机场,371603,山东省滨州市沾化区,117.889721,37.611191
台儿庄通用机场,370405,山东省枣庄市台儿庄区,117.774843,34.550244
济南遥墙国际机场,370112,山东省济南市历城区,117.216798,36.857233
济南平阴农用机场,370124,山东省济南市平阴县,116.445648,36.296807
菏泽牡丹机场,371703,山东省菏泽市定陶区,115.741475,35.211647
菏泽高新区机场,371702,山东省菏泽市牡丹区,115.393599,35.228929
济宁曲阜机场,370829,山东省济宁市嘉祥县,116.353294,35.293605
临沂启阳国际机场,371312,山东省临沂市河东区,118.415974,35.051229
日照山字河机场,371102,山东省日照市东港区,119.329604,35.402304
岚山通用机场,371103,山东省日照市岚山区,119.30622,35.088185
日照山字河机场航站楼,371102,山东省日照市东港区,119.327952,35.400318
潍坊南苑机场,370705,山东省潍坊市奎文区,119.122379,36.646808
福州长乐国际机场,350112,福建省福州市长乐区,119.669917,25.929797
北竿机场,350122,福建省福州市连江县,120.006853,26.221753
武夷山机场,350782,福建省南平市武夷山市,118.005081,27.69919
厦门高崎国际机场,350206,福建省厦门市湖里区,118.13709,24.539495
厦门翔安国际机场(建设中),350213,福建省厦门市翔安区,118.351901,24.545953
泉州晋江国际机场,350582,福建省泉州市晋江市,118.593047,24.794712
连城冠豸山机场,350825,福建省龙岩市连城县,116.751624,25.673125
三明沙县机场,350427,福建省三明市沙县区,117.839822,26.422263
舟山普陀山机场,330903,浙江省舟山市普陀区,122.365085,29.932599
宁波栎社国际机场,330203,浙江省宁波市海曙区,121.466363,29.821287
宁波栎社国际机场象山航站楼,330225,浙江省宁波市象山县,121.901505,29.476128
台州路桥机场,331004,浙江省台州市路桥区,121.430928,28.559308
温州龙湾国际机场,330303,浙江省温州市龙湾区,120.852752,27.906511
义乌机场,330782,浙江省金华市义乌市,120.035372,29.340003
东阳横店通用机场,330783,浙江省金华市东阳市,120.248355,29.122629
天子湖机场,330523,浙江省湖州市安吉县,119.594884,30.794958
德清莫干山通用机场,330521,浙江省湖州市德清县,120.11255,30.501132
杭州萧山国际机场,330109,浙江省杭州市萧山区,120.432414,30.234708
杭州萧山国际机场A航站楼,330109,浙江省杭州市萧山区,120.436805,30.232572
杭州萧山国际机场B航站楼,330109,浙江省杭州市萧山区,120.436969,30.236858
建德千岛湖通用机场,330182,浙江省杭州市建德市,119.184485,29.356297
杭州萧山国际机场青山湖航站楼,330112,浙江省杭州市临安区,119.826490,30.269949
衢州机场,330802,浙江省衢州市柯城区,118.901835,28.962981
杭州萧山国际机场,330109,浙江省杭州市萧山区,120.432414,30.234708
杭州萧山国际机场A航站楼,330109,浙江省杭州市萧山区,120.436805,30.232572
杭州萧山国际机场B航站楼,330109,浙江省杭州市萧山区,120.436969,30.236858
建德千岛湖通用机场,330182,浙江省杭州市建德市,119.184485,29.356297
杭州萧山国际机场青山湖航站楼,330112,浙江省杭州市临安区,119.826490,30.269949
洛阳北郊机场,410302,河南省洛阳市老城区,112.394278,34.73975
龙门通用机场(建设中),410311,河南省洛阳市洛龙区,112.663444,34.549334
南阳姜营机场,411302,河南省南阳市宛城区,112.621833,32.980482
光山县龙山湖通用机场(建设中),411522,河南省信阳市光山县,114.865798,31.935474
平舆通用机场(建设中),411723,河南省驻马店市平舆县,114.703019,32.946472
郑州新郑国际机场,410184,河南省郑州市新郑市,113.854712,34.525946
雁鸣湖通用机场,410122,河南省郑州市中牟县,114.024535,34.875685
郑州上街机场,410106,河南省郑州市上街区,113.280009,34.840063
安阳豫东北机场(建设中),410523,河南省安阳市汤阴县,114.466800,35.871605
郑州新郑国际机场,410184,河南省郑州市新郑市,113.854712,34.525946
雁鸣湖通用机场,410122,河南省郑州市中牟县,114.024535,34.875685
郑州上街机场,410106,河南省郑州市上街区,113.280009,34.840063
周口西华通用机场,411622,河南省周口市西华县,114.637391,33.804349
郑州新郑国际机场,410184,河南省郑州市新郑市,113.854712,34.525946
雁鸣湖通用机场,410122,河南省郑州市中牟县,114.024535,34.875685
郑州上街机场,410106,河南省郑州市上街区,113.280009,34.840063
民权通用机场(建设中),411421,河南省商丘市民权县,115.190652,34.707481
宜昌三峡机场,420505,湖北省宜昌市猇亭区,111.485628,30.55228
十堰武当山机场,420302,湖北省十堰市茅箭区,110.913024,32.588998
武汉天河国际机场,420116,湖北省武汉市黄陂区,114.221167,30.773612
武汉汉南通用航空机场,420113,湖北省武汉市汉南区,114.065367,30.252025
襄阳刘集机场,420607,湖北省襄阳市襄州区,112.296152,32.149803
武汉天河国际机场,420116,湖北省武汉市黄陂区,114.221167,30.773612
武汉汉南通用航空机场,420113,湖北省武汉市汉南区,114.065367,30.252025
荆门漳河机场,420802,湖北省荆门市东宝区,112.060452,30.983561
恩施许家坪机场,422801,湖北省恩施土家族苗族自治州恩施市,109.489727,30.318935
荆州沙市机场,421002,湖北省荆州市沙市区,112.453106,30.290368
仙桃通用机场,429004,湖北省仙桃市仙桃市,113.603070,30.402275
神农架红坪机场,429021,湖北省神农架林区神农架林区,110.34524,31.62303
衡阳南岳机场,430422,湖南省衡阳市衡南县,112.621995,26.718615
大浦通用机场,430424,湖南省衡阳市衡东县,112.772127,27.01475
岳阳三荷机场,430602,湖南省岳阳市岳阳楼区,113.286916,29.309688
长沙黄花国际机场,430121,湖南省长沙市长沙县,113.226031,28.188533
宁乡巷子口通用机场,430182,湖南省长沙市宁乡市,111.959640,28.111403
开慧通用机场,430121,湖南省长沙市长沙县,113.193343,28.589006
湘西里耶机场(建设中),433124,湖南省湘西土家族苗族自治州花垣县,109.525000,28.490995
常德桃花源机场,430703,湖南省常德市鼎城区,111.643644,28.916308
芷江机场,431228,湖南省怀化市芷江侗族自治县,109.710204,27.442255
芷江机场T1航站楼(国内出发),431228,湖南省怀化市芷江侗族自治县,109.705059,27.440782
芷江机场T1航站楼(国内到达),431228,湖南省怀化市芷江侗族自治县,109.705257,27.440932
张家界荷花国际机场,430802,湖南省张家界市永定区,110.448105,29.101444
邵阳武冈机场,430581,湖南省邵阳市武冈市,110.6455,26.801155
郴州北湖机场(装修中),431002,湖南省郴州市北湖区,112.850627,25.749500
桂阳仁义机场,431021,湖南省郴州市桂阳县,112.705521,25.772929
永州零陵机场,431103,湖南省永州市冷水滩区,111.616308,26.334424
赣州黄金机场,360703,江西省赣州市南康区,114.784632,25.848292
瑞金机场(建设中),360781,江西省赣州市瑞金市,116.086408,25.959579
九江庐山机场(暂停营业),360404,江西省九江市柴桑区,115.805293,29.474773
景德镇罗家机场,360222,江西省景德镇市浮梁县,117.181667,29.336076
南昌昌北国际机场,360112,江西省南昌市新建区,115.911718,28.85825
井冈山机场,360826,江西省吉安市泰和县,114.742471,26.85326
上饶三清山机场,361102,江西省上饶市信州区,117.968916,28.376753
南通兴东国际机场,320612,江苏省南通市通州区,120.982387,32.070399
连云港白塔埠机场,320722,江苏省连云港市东海县,118.881396,34.5705
连云港花果山国际机场(建设中),320723,江苏省连云港市灌云县,119.187371,34.409930
淮安涟水国际机场,320826,江苏省淮安市涟水县,119.132233,33.789511
金湖通用机场(建设中),320831,江苏省淮安市金湖县,119.040957,33.056238
